0
14881
13199
9224
11465
8621
11111
16437
15342
9640
12243
9854
12323
15776
15440
11570
11271
9640
12454
16836
15498
9749
11154
9969
12222
18992
15464
10598
11922
9907
13447
17738
15874
11402
11049
10712
13178
19109
16485
10906
12309
10385
13298
19420
17578
12670
14563
11024
14646
20649
16014
12828
15881
11065
15332
22094
16849
14932
15564
13212
16430
22046
19086
13877
15478
13391
16295
23186
18444
14740
16731
13263
17130
23251
18372
14372
17597
13086
17523
66021
63764
43449
53950
48461
53090
66476
67067
50414
54547
51113
56271
71647
69433
52998
57239
55385
59639
67834
79609
53781
61756
63771
60668
72858
76413
58708
60419
65115
63797
75672
74473
55598
67681
62042
64106
81977
92630
60880
71087
66026
69487
84319
81643
61443
77528
72151
71214
89628
83052
68962
79238
64387
75270
85758
81829
71406
85143
69060
75863
98028
91214
68572
80563
76969
78995
97257
95024
72137
80696
71961
81193
97667
90468
73533
92008
74897
83419
25.4
22.4
22.3
23.7
19.7
22.2
27.3
25.3
20.4
24.7
20.6
23.1
24.7
24.3
23.1
21.6
18.6
22.2
27.2
22
19.3
20.2
18.4
21.3
28.6
22.4
19.8
21.8
18.3
22.3
25.4
23.2
22
18.2
19.5
21.6
25.2
20.5
18.9
19.1
18.6
20.2
25.4
23.5
21.7
20.6
17.4
21.5
25.4
21.3
20.8
21.5
18.1
21.5
27.6
22.3
22.1
21
21.4
22.6
25.4
22.6
21.3
20.7
20.8
21.7
25.7
21
21.4
22.2
19.9
22.1
24.6
21.1
20
22.4
20.6
21.6
